sample,mapped_reads,orf,sgRNA_count,coverage,sgRPTL,sgRPHT
V_GLA2_48_S65,5735409,novel_4584,3,4342.5,0.690846286701209,0.005230664456536579
V_GLA2_48_S65,5735409,novel_4735,1,4683.0,0.21353833013025839,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_4745,1,4739.0,0.21101498206372654,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_4757,3,4544.0,0.6602112676056339,0.005230664456536579
V_GLA2_48_S65,5735409,novel_4902,1,4758.0,0.2101723413198823,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_4938,1,5471.5,0.18276523805172257,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_5081,5,7946.0,0.6292474200855777,0.00871777409422763
V_GLA2_48_S65,5735409,novel_5086,1,7948.0,0.12581781580271767,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_5087,2,7945.5,0.25171480712352906,0.0034871096376910523
V_GLA2_48_S65,5735409,novel_5256,1,4284.5,0.23339946318123467,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_5463,3,5416.0,0.5539143279172821,0.005230664456536579
V_GLA2_48_S65,5735409,novel_5522,1,6731.5,0.14855529971031717,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_5591,17,3741.5,4.543632233061606,0.029640431920373946
V_GLA2_48_S65,5735409,novel_5634,5,3024.5,1.6531658125309967,0.00871777409422763
V_GLA2_48_S65,5735409,novel_5705,10,4499.0,2.222716159146477,0.01743554818845526
V_GLA2_48_S65,5735409,novel_5781,1,3939.0,0.2538715410002539,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_5785,57,3888.0,14.660493827160494,0.099382624674195
V_GLA2_48_S65,5735409,novel_5788,7,3816.5,1.8341412288746233,0.012204883731918683
V_GLA2_48_S65,5735409,novel_5789,1,3704.5,0.26994196247806723,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_5792,1,3726.0,0.2683843263553409,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_5810,2,4396.5,0.45490731263505063,0.0034871096376910523
V_GLA2_48_S65,5735409,novel_5824,1,5262.0,0.19004180919802358,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_5970,1,3432.0,0.2913752913752914,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_5972,2,3541.0,0.5648121999435188,0.0034871096376910523
V_GLA2_48_S65,5735409,novel_6027,1,5517.0,0.181257930034439,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_6039,1,3928.5,0.2545500827287769,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_6109,1,3418.0,0.2925687536571094,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_6205,1,3886.0,0.2573340195573855,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_6255,1,5740.5,0.17420085358418255,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_6489,1,4829.0,0.2070822116380203,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_6586,1,7954.0,0.12572290671360323,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_6746,1,1973.0,0.5068423720223011,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_6774,1,4542.0,0.22016732716864817,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_6777,1,4625.0,0.21621621621621623,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_6934,4,2935.0,1.362862010221465,0.0069742192753821045
V_GLA2_48_S65,5735409,novel_7028,1,4716.0,0.21204410517387615,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_7071,1,4133.0,0.24195499637067505,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_7157,1,5475.0,0.18264840182648404,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_7162,1,5299.5,0.18869704689121614,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_7178,1,3786.0,0.26413100898045433,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_7179,1,3835.0,0.2607561929595828,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_7185,1,3983.0,0.25106703489831783,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_7224,1,4888.0,0.20458265139116202,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_7338,1,3826.0,0.26136957658128596,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_7466,1,3281.5,0.30473868657626085,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_7557,1,5279.0,0.18942981625307823,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_8053,2,4165.0,0.4801920768307323,0.0034871096376910523
V_GLA2_48_S65,5735409,novel_8114,5,3716.5,1.3453518094981838,0.00871777409422763
V_GLA2_48_S65,5735409,novel_8118,1,3707.5,0.26972353337828725,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_8144,1,4604.0,0.21720243266724587,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_8158,1,5248.0,0.19054878048780488,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_8307,1,4124.0,0.24248302618816686,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_8473,1,5103.0,0.1959631589261219,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_8575,1,3313.5,0.3017956843217142,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_8653,2,3676.0,0.544069640914037,0.0034871096376910523
V_GLA2_48_S65,5735409,novel_9283,1,3885.5,0.2573671342169605,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_9335,1,4943.0,0.2023062917256727,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_9596,1,2698.5,0.37057624606262735,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_9712,2,5578.0,0.35855145213338113,0.0034871096376910523
V_GLA2_48_S65,5735409,novel_9745,1,3643.0,0.2744990392533626,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_9753,3,3663.0,0.819000819000819,0.005230664456536579
V_GLA2_48_S65,5735409,novel_9868,1,5610.0,0.17825311942959002,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_9884,1,4926.0,0.20300446609825415,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_9902,1,5791.0,0.17268174753928509,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_10023,3,7987.0,0.3756103668461249,0.005230664456536579
V_GLA2_48_S65,5735409,novel_10125,1,6640.5,0.150591069949552,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_10196,1,7935.0,0.12602394454946442,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_10639,15,4688.0,3.1996587030716723,0.026153322282682894
V_GLA2_48_S65,5735409,novel_10769,2,3043.5,0.6571381632988336,0.0034871096376910523
V_GLA2_48_S65,5735409,novel_10927,1,4275.5,0.2338907730090048,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_10981,1,5086.0,0.19661816751867872,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_11100,1,3920.0,0.25510204081632654,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_11187,1,4276.0,0.23386342376052385,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_11355,1,2778.0,0.3599712023038157,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_11665,1,4317.5,0.23161551823972207,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_11778,3,2603.0,1.1525163273146368,0.005230664456536579
V_GLA2_48_S65,5735409,novel_11838,1,4675.0,0.21390374331550802,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_12044,3,3901.0,0.7690335811330429,0.005230664456536579
V_GLA2_48_S65,5735409,novel_12103,1,7078.0,0.14128284826222096,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_12197,1,2635.0,0.3795066413662239,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_12205,1,4457.0,0.22436616558223021,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_12468,1,4863.5,0.20561324149275212,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_12676,1,4626.5,0.21614611477358694,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_12822,1,6434.5,0.1554122309425752,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_12866,1,7951.0,0.12577034335303736,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_12965,11,6262.5,1.7564870259481038,0.019179103007300788
V_GLA2_48_S65,5735409,novel_12996,1,6214.0,0.16092693916961698,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_13005,1,6110.0,0.1636661211129296,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_13217,1,6070.5,0.16473107651758503,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_13425,1,5352.5,0.18682858477347034,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_13575,1,5039.0,0.1984520738241715,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_13618,6,4205.0,1.426872770511296,0.010461328913073158
V_GLA2_48_S65,5735409,novel_13661,1,4476.0,0.22341376228775692,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_13678,4,4088.0,0.9784735812133072,0.0069742192753821045
V_GLA2_48_S65,5735409,novel_13687,1,3911.0,0.25568908207619534,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_13729,4,3935.0,1.0165184243964422,0.0069742192753821045
V_GLA2_48_S65,5735409,novel_13915,3,3249.0,0.9233610341643582,0.005230664456536579
V_GLA2_48_S65,5735409,novel_13919,1,4005.0,0.24968789013732834,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_14169,1,7832.0,0.12768130745658834,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_14253,1,3293.0,0.30367446097783174,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_14280,2,3070.0,0.6514657980456027,0.0034871096376910523
V_GLA2_48_S65,5735409,novel_14370,1,5459.0,0.18318373328448434,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_14371,20,5442.0,3.675119441381845,0.03487109637691052
V_GLA2_48_S65,5735409,novel_14372,1,5036.0,0.19857029388403497,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_14661,5,2283.5,2.1896211955331726,0.00871777409422763
V_GLA2_48_S65,5735409,novel_14666,1,2181.5,0.4584001833600733,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_14669,1,2039.0,0.49043648847474247,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_14978,1,4734.0,0.21123785382340515,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_15776,16,4940.0,3.2388663967611335,0.027896877101528418
V_GLA2_48_S65,5735409,novel_15779,1,4899.0,0.20412329046744235,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_15807,1,3653.0,0.2737476047084588,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_16437,1,3411.0,0.2931691586045148,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_16439,1,2967.0,0.33704078193461406,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_16460,1,4728.5,0.2114835571534313,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_17486,1,4431.0,0.22568269013766643,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_17970,1,6695.0,0.14936519790888722,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_18049,1,4370.0,0.22883295194508008,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_18050,1,4555.0,0.21953896816684962,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_18053,1,6751.5,0.1481152336517811,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_18220,1,7958.0,0.12565971349585323,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_18266,1,6009.0,0.16641704110500916,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_18553,1,4443.0,0.22507314877335136,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_18742,1,2859.0,0.3497726477789437,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_18940,6,7396.0,0.8112493239588967,0.010461328913073158
V_GLA2_48_S65,5735409,novel_18941,1,7763.0,0.1288161793121216,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_18942,1,6278.0,0.15928639694170119,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_19111,1,4542.0,0.22016732716864817,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_19132,1,1886.0,0.5302226935312832,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_19356,1,4240.0,0.23584905660377356,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_19570,3,4493.0,0.6677053193857111,0.005230664456536579
V_GLA2_48_S65,5735409,novel_19795,1,7243.5,0.1380548077586802,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_20285,3,4274.0,0.7019185774450164,0.005230664456536579
V_GLA2_48_S65,5735409,novel_20315,2,3976.0,0.5030181086519114,0.0034871096376910523
V_GLA2_48_S65,5735409,novel_20792,1,3862.0,0.2589331952356292,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_21052,20,3874.0,5.162622612287041,0.03487109637691052
V_GLA2_48_S65,5735409,novel_21296,1,6621.0,0.15103458692040475,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_21304,2,6415.0,0.3117692907248636,0.0034871096376910523
V_GLA2_48_S65,5735409,novel_21305,5,6478.0,0.7718431614695894,0.00871777409422763
V_GLA2_48_S65,5735409,novel_22230,1,3525.0,0.28368794326241137,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_22268,1,5349.0,0.1869508319312021,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_22276,5,5030.0,0.9940357852882703,0.00871777409422763
V_GLA2_48_S65,5735409,novel_22381,2,4011.0,0.4986287708800798,0.0034871096376910523
V_GLA2_48_S65,5735409,novel_22404,1,4346.5,0.2300701714022777,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_22489,2,5122.5,0.3904343582235237,0.0034871096376910523
V_GLA2_48_S65,5735409,novel_22501,7,5635.0,1.2422360248447206,0.012204883731918683
V_GLA2_48_S65,5735409,novel_22502,5,5452.0,0.917094644167278,0.00871777409422763
V_GLA2_48_S65,5735409,novel_22558,4,3860.5,1.0361352156456418,0.0069742192753821045
V_GLA2_48_S65,5735409,novel_22944,6,7970.0,0.752823086574655,0.010461328913073158
V_GLA2_48_S65,5735409,novel_23027,3,4394.0,0.6827492034592626,0.005230664456536579
V_GLA2_48_S65,5735409,novel_23030,1,4678.0,0.21376656690893545,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_23290,1,6826.0,0.1464986815118664,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_23405,1,7950.5,0.12577825294006667,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_23491,1,3678.0,0.27188689505165853,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_23683,1,5692.5,0.1756697408871322,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_24029,1,2848.0,0.351123595505618,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_24315,1,2438.0,0.4101722723543888,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_24328,1,1724.0,0.580046403712297,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_24373,1,2727.5,0.36663611365719523,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_24502,1,4239.0,0.23590469450342064,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_24776,3,6389.0,0.4695570511817186,0.005230664456536579
V_GLA2_48_S65,5735409,novel_24890,1,3807.5,0.2626395272488509,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_25139,1,3844.0,0.2601456815816858,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_25654,1,4224.0,0.23674242424242423,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_25833,2,2816.0,0.7102272727272728,0.0034871096376910523
V_GLA2_48_S65,5735409,novel_26067,1,3086.0,0.32404406999351915,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_26113,1,4364.0,0.22914757103574704,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_26497,2,2818.0,0.7097232079488999,0.0034871096376910523
V_GLA2_48_S65,5735409,novel_26704,1,5365.0,0.1863932898415657,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_27484,2,4248.0,0.4708097928436911,0.0034871096376910523
V_GLA2_48_S65,5735409,novel_27673,1,4952.0,0.20193861066235866,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_27760,6,3548.0,1.6910935738444193,0.010461328913073158
V_GLA2_48_S65,5735409,novel_27761,6,3577.0,1.6773832820799552,0.010461328913073158
V_GLA2_48_S65,5735409,novel_27762,1,3531.0,0.28320589068252616,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_27794,3,4835.0,0.6204756980351603,0.005230664456536579
V_GLA2_48_S65,5735409,novel_27795,1,4933.0,0.20271639975674033,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_27809,1,3757.0,0.2661698163428267,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_28020,1,3175.0,0.31496062992125984,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_28464,1,7918.5,0.12628654416871882,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_28899,1,5048.5,0.19807863721897595,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_29363,1,7994.0,0.12509382036527397,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_29647,1,7923.0,0.12621481761958853,0.0017435548188455261
V_GLA2_48_S65,5735409,novel_29660,1,7940.0,0.12594458438287154,0.0017435548188455261
V_GLA2_72_S105,1387013,novel_4,1,19.0,52.631578947368425,0.007209737760208448
V_GLA2_72_S105,1387013,novel_8,1,202.0,4.9504950495049505,0.007209737760208448
V_GLA2_72_S105,1387013,novel_9,1,494.0,2.0242914979757085,0.007209737760208448
V_GLA2_72_S105,1387013,novel_42,1,2270.0,0.44052863436123346,0.007209737760208448
V_GLA2_72_S105,1387013,novel_704,1,3420.0,0.29239766081871343,0.007209737760208448
V_GLA2_72_S105,1387013,novel_730,2,4871.0,0.4105933073290905,0.014419475520416896
V_GLA2_72_S105,1387013,novel_732,1,5212.0,0.1918649270913277,0.007209737760208448
V_GLA2_72_S105,1387013,novel_734,3,5135.0,0.5842259006815969,0.021629213280625344
V_GLA2_72_S105,1387013,novel_925,1,4101.5,0.24381323905888092,0.007209737760208448
V_GLA2_72_S105,1387013,novel_1172,1,4349.5,0.22991148407862974,0.007209737760208448
V_GLA2_72_S105,1387013,novel_1661,1,1681.0,0.594883997620464,0.007209737760208448
V_GLA2_72_S105,1387013,novel_2291,2,3978.0,0.5027652086475616,0.014419475520416896
V_GLA2_72_S105,1387013,novel_2691,1,1031.0,0.9699321047526674,0.007209737760208448
V_GLA2_72_S105,1387013,novel_2793,5,1402.0,3.566333808844508,0.03604868880104224
V_GLA2_72_S105,1387013,novel_2794,1,1378.5,0.7254261878853826,0.007209737760208448
V_GLA2_72_S105,1387013,novel_3332,1,3377.5,0.29607698001480387,0.007209737760208448
V_GLA2_72_S105,1387013,novel_3359,1,3536.5,0.28276544606249115,0.007209737760208448
V_GLA2_72_S105,1387013,novel_3361,2,3548.0,0.5636978579481398,0.014419475520416896
V_GLA2_72_S105,1387013,novel_3362,3,3524.5,0.8511845651865513,0.021629213280625344
V_GLA2_72_S105,1387013,novel_3387,1,3912.0,0.2556237218813906,0.007209737760208448
V_GLA2_72_S105,1387013,novel_3738,1,1507.0,0.6635700066357001,0.007209737760208448
V_GLA2_72_S105,1387013,novel_3815,5,1268.0,3.943217665615142,0.03604868880104224
V_GLA2_72_S105,1387013,novel_4017,5,2654.5,1.883593897155773,0.03604868880104224
V_GLA2_72_S105,1387013,novel_4026,1,2554.0,0.39154267815191857,0.007209737760208448
V_GLA2_72_S105,1387013,novel_4322,1,2139.0,0.4675081813931744,0.007209737760208448
V_GLA2_72_S105,1387013,novel_4744,1,2385.0,0.41928721174004197,0.007209737760208448
V_GLA2_72_S105,1387013,novel_4757,1,2563.0,0.39016777214202103,0.007209737760208448
V_GLA2_72_S105,1387013,novel_4869,1,3173.0,0.3151591553734636,0.007209737760208448
V_GLA2_72_S105,1387013,novel_5078,3,3564.0,0.8417508417508417,0.021629213280625344
V_GLA2_72_S105,1387013,novel_5591,9,1815.0,4.958677685950414,0.06488763984187602
V_GLA2_72_S105,1387013,novel_5654,1,2423.0,0.41271151465125877,0.007209737760208448
V_GLA2_72_S105,1387013,novel_5705,5,2443.5,2.0462451401677924,0.03604868880104224
V_GLA2_72_S105,1387013,novel_5772,1,2576.5,0.38812342324859306,0.007209737760208448
V_GLA2_72_S105,1387013,novel_5785,13,2821.0,4.608294930875576,0.09372659088270982
V_GLA2_72_S105,1387013,novel_5788,1,3003.0,0.333000333000333,0.007209737760208448
V_GLA2_72_S105,1387013,novel_5824,1,4183.5,0.23903430142225407,0.007209737760208448
V_GLA2_72_S105,1387013,novel_6699,1,2563.0,0.39016777214202103,0.007209737760208448
V_GLA2_72_S105,1387013,novel_7185,1,2797.0,0.3575259206292456,0.007209737760208448
V_GLA2_72_S105,1387013,novel_7457,1,1911.5,0.5231493591420351,0.007209737760208448
V_GLA2_72_S105,1387013,novel_8114,1,2403.0,0.4161464835622139,0.007209737760208448
V_GLA2_72_S105,1387013,novel_8119,1,2412.0,0.41459369817578773,0.007209737760208448
V_GLA2_72_S105,1387013,novel_8431,1,1479.0,0.676132521974307,0.007209737760208448
V_GLA2_72_S105,1387013,novel_9712,1,1257.0,0.7955449482895784,0.007209737760208448
V_GLA2_72_S105,1387013,novel_9818,1,2807.0,0.3562522265764161,0.007209737760208448
V_GLA2_72_S105,1387013,novel_9868,1,4072.0,0.2455795677799607,0.007209737760208448
V_GLA2_72_S105,1387013,novel_9958,1,2476.0,0.4038772213247173,0.007209737760208448
V_GLA2_72_S105,1387013,novel_10011,1,4797.0,0.20846362309776945,0.007209737760208448
V_GLA2_72_S105,1387013,novel_10350,1,3879.0,0.25779840164990975,0.007209737760208448
V_GLA2_72_S105,1387013,novel_10578,1,3079.0,0.32478077297823965,0.007209737760208448
V_GLA2_72_S105,1387013,novel_10591,1,3121.0,0.32041012495994875,0.007209737760208448
V_GLA2_72_S105,1387013,novel_10639,4,2604.0,1.5360983102918586,0.028838951040833793
V_GLA2_72_S105,1387013,novel_11665,1,2387.0,0.41893590280687054,0.007209737760208448
V_GLA2_72_S105,1387013,novel_12084,1,3963.0,0.25233409033560433,0.007209737760208448
V_GLA2_72_S105,1387013,novel_12103,1,3127.0,0.3197953309881676,0.007209737760208448
V_GLA2_72_S105,1387013,novel_12108,1,3053.5,0.32749304077288355,0.007209737760208448
V_GLA2_72_S105,1387013,novel_12194,1,3818.5,0.26188293832656806,0.007209737760208448
V_GLA2_72_S105,1387013,novel_12235,1,4455.0,0.2244668911335578,0.007209737760208448
V_GLA2_72_S105,1387013,novel_12486,1,2951.0,0.3388681802778719,0.007209737760208448
V_GLA2_72_S105,1387013,novel_12741,1,4986.0,0.20056157240272765,0.007209737760208448
V_GLA2_72_S105,1387013,novel_12965,2,3983.0,0.5021340697966357,0.014419475520416896
V_GLA2_72_S105,1387013,novel_13618,2,1059.0,1.8885741265344667,0.014419475520416896
V_GLA2_72_S105,1387013,novel_13659,1,1104.0,0.9057971014492753,0.007209737760208448
V_GLA2_72_S105,1387013,novel_13729,1,1594.5,0.6271558482282847,0.007209737760208448
V_GLA2_72_S105,1387013,novel_13915,1,1784.0,0.5605381165919282,0.007209737760208448
V_GLA2_72_S105,1387013,novel_14371,8,1581.0,5.0600885515496525,0.057677902081667586
V_GLA2_72_S105,1387013,novel_15061,1,2646.5,0.3778575477045154,0.007209737760208448
V_GLA2_72_S105,1387013,novel_15275,1,2720.0,0.3676470588235294,0.007209737760208448
