# Supplemental File S13 - Noncanonical Sub-Genomic RNA Counts From In Vitro ARTIC Nanopore Data
# Noncanonical sub-genomic RNA counts
# pos: genomic position of leader-genome junction
# mapped_reads: Total mapped reads
# amplicons: The amplicon(s) that gave rise to the sub-genomic RNA
# gRNA_count: The number of genomic reads at this ORF
# nsgRNA_HQ_count: The number of high quality reads supporting noncanonical sub-genomic RNA at this position
# nsgRNA_LQ_count: The number of low quality reads supporting noncanonical sub-genomic RNA at this position
# nsgRNA_LLQ_count: The number of low low quality reads supporting noncanonical sub-genomic RNA at this position
# gRHPT: Genomic reads per hundred thousand mapped reads
# nsgRPTg_HQ: High quality noncanonical sub-genomic reads per thousand genomic
# nsgRPTg_LQ: Low quality noncanonical sub-genomic reads per thousand genomic
# nsgRPTg_LLQ: Low low quality noncanonical sub-genomic reads per thousand genomic
# nsgRPTg_ALL: All noncanonical noncanonical sub-genomic reads per thousand genomic
# nsgRPHT_HQ: High quality noncanonical sub-genomic reads per hundred thousand mapped reads
# nsgRPHT_LQ: Low quality noncanonical sub-genomic reads per hundred thousand mapped reads
# nsgRPHT_LLQ: Low low quality noncanonical sub-genomic reads per hundred thousand mapped reads
# nsgRPHT_All: All noncanonical sub-genomic reads per hundred thousand mapped reads
sample,novel,pos,mapped_reads,amplicons,gRNA_count,nsgRNA_HQ_count,nsgRNA_LQ_count,gRHPT,nsgRPTg_HQ,nsgRPTg_LQ,nsgRPTg_ALL,nsgRPHT_HQ,nsgRPHT_LQ,nsgRPHT_ALL
sample,orf,mapped_reads,amplicons,gRNA_count,nsgRNA_HQ_count,nsgRNA_LQ_count,gRHPT,nsgRPTg_HQ,nsgRPTg_LQ,nsgRPTg_ALL,nsgRPHT_HQ,nsgRPHT_LQ,nsgRPHT_ALL
V_GLA2_48,novel_4017,307759,15,12854,1,0,4176.644712258618,0.0777967947720554,0,0.0777967947720554,0.32492957151537405,0,0.32492957151537405
V_GLA2_48,novel_4579,307759,16|18,8705,2,0,2828.511920041331,0.8167195102797825,0,0.8167195102797825,0.6498591430307481,0,0.6498591430307481
V_GLA2_48,novel_5785,307759,20,2702,1,0,877.9597022345407,0.3700962250185048,0,0.3700962250185048,0.32492957151537405,0,0.32492957151537405
V_GLA2_48,novel_9283,307759,33,1792,1,0,582.2737921555503,0.5580357142857143,0,0.5580357142857143,0.32492957151537405,0,0.32492957151537405
V_GLA2_48,novel_11355,307759,39,1758,1,0,571.2261867240276,0.5688282138794084,0,0.5688282138794084,0.32492957151537405,0,0.32492957151537405
V_GLA2_48,novel_14661,307759,49,4058,1,0,1318.5642012093879,0.24642681123706262,0,0.24642681123706262,0.32492957151537405,0,0.32492957151537405
V_GLA2_48,novel_15776,307759,57,1812,1,0,588.7723835858578,0.5518763796909492,0,0.5518763796909492,0.32492957151537405,0,0.32492957151537405
V_GLA2_48,novel_18553,307759,63,2700,1,0,877.30984309151,0.37037037037037035,0,0.37037037037037035,0.32492957151537405,0,0.32492957151537405
V_GLA2_48,novel_25930,307759,89,9185,1,0,2984.478114368711,0.10887316276537833,0,0.10887316276537833,0.32492957151537405,0,0.32492957151537405
V_GLA2_48,novel_26442,307759,89,9185,0,1,2984.478114368711,0,0.10887316276537833,0.10887316276537833,0,0.32492957151537405,0.32492957151537405
V_GLA2_48,novel_27961,307759,93,2023,0,1,657.3325231756018,0,0.49431537320810676,0.49431537320810676,0,0.32492957151537405,0.32492957151537405
V_GLA2_72,novel_0,225812,1|2|3,3148,10,1,1394.080031176377,109.75860114269776,15.384615384615383,125.14321652731314,4.4284626149186055,0.4428462614918605,4.871308876410466
V_GLA2_72,novel_2,225812,1|3,2292,8,3,1015.0036313393442,108.14134226797002,46.15384615384615,154.29518842181616,3.542770091934884,1.3285387844755816,4.871308876410466
V_GLA2_72,novel_3,225812,1,65,5,2,28.78500699697093,76.92307692307692,30.769230769230766,107.69230769230768,2.2142313074593023,0.885692522983721,3.099923830443023
V_GLA2_72,novel_4,225812,1,65,13,4,28.78500699697093,200.0,61.53846153846153,261.53846153846155,5.757001399394187,1.771385045967442,7.528386445361629
V_GLA2_72,novel_5,225812,1,65,3,0,28.78500699697093,46.15384615384615,0,46.15384615384615,1.3285387844755816,0,1.3285387844755816
V_GLA2_72,novel_6,225812,1,65,1,1,28.78500699697093,15.384615384615383,15.384615384615383,30.769230769230766,0.4428462614918605,0.4428462614918605,0.885692522983721
V_GLA2_72,novel_7,225812,1,65,3,1,28.78500699697093,46.15384615384615,15.384615384615383,61.53846153846153,1.3285387844755816,0.4428462614918605,1.771385045967442
V_GLA2_72,novel_8,225812,1|3,2292,7,0,1015.0036313393442,77.82114607440157,0,77.82114607440157,3.099923830443023,0,3.099923830443023
V_GLA2_72,novel_9,225812,1,65,5,0,28.78500699697093,76.92307692307692,0,76.92307692307692,2.2142313074593023,0,2.2142313074593023
V_GLA2_72,novel_10,225812,1|3,2292,12,2,1015.0036313393442,169.67980380643155,30.769230769230766,200.44903457566232,5.314155137902326,0.885692522983721,6.199847660886047
V_GLA2_72,novel_11,225812,1|2,921,7,0,407.8614068340035,93.47591660675772,0,93.47591660675772,3.0999238304430237,0,3.0999238304430237
V_GLA2_72,novel_12,225812,1|2,921,8,2,407.8614068340035,108.86053199137311,30.769230769230766,139.62976276060388,3.542770091934884,0.885692522983721,4.4284626149186055
V_GLA2_72,novel_13,225812,1,65,2,0,28.78500699697093,30.769230769230766,0,30.769230769230766,0.885692522983721,0,0.885692522983721
V_GLA2_72,novel_14,225812,1,65,3,0,28.78500699697093,46.15384615384615,0,46.15384615384615,1.3285387844755816,0,1.3285387844755816
V_GLA2_72,novel_15,225812,1,65,2,0,28.78500699697093,30.769230769230766,0,30.769230769230766,0.885692522983721,0,0.885692522983721
V_GLA2_72,novel_16,225812,1|3,2292,9,3,1015.0036313393442,138.46153846153845,31.218265344893094,169.67980380643155,3.9856163534267446,1.3285387844755816,5.314155137902326
V_GLA2_72,novel_17,225812,1|2,921,5,1,407.8614068340035,62.706685837526955,15.384615384615383,78.09130122214233,2.2142313074593027,0.4428462614918605,2.657077568951163
V_GLA2_72,novel_18,225812,1|2,921,5,0,407.8614068340035,62.706685837526955,0,62.706685837526955,2.2142313074593027,0,2.2142313074593027
V_GLA2_72,novel_19,225812,1|3,2292,4,1,1015.0036313393442,46.60288072950848,15.384615384615383,61.98749611412386,1.771385045967442,0.4428462614918605,2.2142313074593027
V_GLA2_72,novel_215,225812,2,856,1,0,379.07639983703257,1.1682242990654206,0,1.1682242990654206,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_245,225812,2,856,1,0,379.07639983703257,1.1682242990654206,0,1.1682242990654206,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_352,225812,2,856,1,0,379.07639983703257,1.1682242990654206,0,1.1682242990654206,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_416,225812,3,2227,1,0,986.2186243423733,0.449034575662326,0,0.449034575662326,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_78,225812,3,2227,0,1,986.2186243423733,0,0.449034575662326,0.449034575662326,0,0.4428462614918605,0.4428462614918605
V_GLA2_72,novel_714,225812,4,1932,1,0,855.5789772022745,0.5175983436853002,0,0.5175983436853002,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_1728,225812,6,2420,0,1,1071.6879528103025,0,0.4132231404958678,0.4132231404958678,0,0.4428462614918605,0.4428462614918605
V_GLA2_72,novel_4579,225812,16,2761,1,0,1222.698527979027,0.36218761318362913,0,0.36218761318362913,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_5788,225812,20,1841,0,1,815.2799674065152,0,0.5431830526887561,0.5431830526887561,0,0.4428462614918605,0.4428462614918605
V_GLA2_72,novel_8293,225812,29,2107,1,0,933.0770729633501,0.4746084480303749,0,0.4746084480303749,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_12266,225812,43,1130,0,1,500.4162754858024,0,0.8849557522123894,0.8849557522123894,0,0.4428462614918605,0.4428462614918605
V_GLA2_72,novel_15720,225812,53,2814,1,0,1246.1693798380954,0.35536602700781805,0,0.35536602700781805,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_15776,225812,53,2814,1,0,1246.1693798380954,0.35536602700781805,0,0.35536602700781805,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_20314,225812,69,1651,1,0,731.1391777230617,0.6056935190793459,0,0.6056935190793459,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_21621,225812,72,2272,0,1,1006.146706109507,0,0.44014084507042256,0.44014084507042256,0,0.4428462614918605,0.4428462614918605
V_GLA2_72,novel_23598,225812,79,899,1,0,398.11878908118257,1.1123470522803114,0,1.1123470522803114,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_23673,225812,79,899,1,0,398.11878908118257,1.1123470522803114,0,1.1123470522803114,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_24340,225812,81,601,1,0,266.15060315660816,1.663893510815308,0,1.663893510815308,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_24383,225812,82|83,2515,1,1,1113.7583476520292,0.6195786864931846,1.1098779134295227,1.7294565999227074,0.4428462614918605,0.4428462614918605,0.885692522983721
V_GLA2_72,novel_25723,225812,85,549,1,0,243.12259755903142,1.8214936247723132,0,1.8214936247723132,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_25711,225812,87,515,1,0,228.06582466830815,1.941747572815534,0,1.941747572815534,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_25803,225812,87,515,1,0,228.06582466830815,1.941747572815534,0,1.941747572815534,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_26258,225812,87,515,1,0,228.06582466830815,1.941747572815534,0,1.941747572815534,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_26283,225812,87,515,1,0,228.06582466830815,1.941747572815534,0,1.941747572815534,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_26338,225812,87,515,1,0,228.06582466830815,1.941747572815534,0,1.941747572815534,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_26065,225812,87,515,0,1,228.06582466830815,0,1.941747572815534,1.941747572815534,0,0.4428462614918605,0.4428462614918605
V_GLA2_72,novel_26363,225812,88,1507,1,0,667.3693160682337,0.6635700066357001,0,0.6635700066357001,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_26490,225812,88,1507,1,0,667.3693160682337,0.6635700066357001,0,0.6635700066357001,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_26495,225812,88,1507,1,0,667.3693160682337,0.6635700066357001,0,0.6635700066357001,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_26503,225812,88,1507,2,0,667.3693160682337,1.3271400132714002,0,1.3271400132714002,0.885692522983721,0,0.885692522983721
V_GLA2_72,novel_26507,225812,88,1507,1,0,667.3693160682337,0.6635700066357001,0,0.6635700066357001,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_26352,225812,88,1507,0,2,667.3693160682337,0,1.3271400132714002,1.3271400132714002,0,0.885692522983721,0.885692522983721
V_GLA2_72,novel_26416,225812,88,1507,0,1,667.3693160682337,0,0.6635700066357001,0.6635700066357001,0,0.4428462614918605,0.4428462614918605
V_GLA2_72,novel_26442,225812,88|89,5904,0,2,2614.5643278479447,0,0.8909977983118429,0.8909977983118429,0,0.885692522983721,0.885692522983721
V_GLA2_72,novel_26622,225812,88,1507,0,1,667.3693160682337,0,0.6635700066357001,0.6635700066357001,0,0.4428462614918605,0.4428462614918605
V_GLA2_72,novel_26494,225812,89,4397,1,0,1947.1950117797107,0.2274277916761428,0,0.2274277916761428,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_26502,225812,89,4397,1,0,1947.1950117797107,0.2274277916761428,0,0.2274277916761428,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_26505,225812,89,4397,1,0,1947.1950117797107,0.2274277916761428,0,0.2274277916761428,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_26571,225812,89,4397,1,0,1947.1950117797107,0.2274277916761428,0,0.2274277916761428,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_26711,225812,89,4397,1,0,1947.1950117797107,0.2274277916761428,0,0.2274277916761428,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_26732,225812,89,4397,1,0,1947.1950117797107,0.2274277916761428,0,0.2274277916761428,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_27007,225812,89,4397,1,0,1947.1950117797107,0.2274277916761428,0,0.2274277916761428,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_27001,225812,90|91,2395,0,2,1060.616796273006,0,2.6951781630926015,2.6951781630926015,0,0.885692522983721,0.885692522983721
V_GLA2_72,novel_27662,225812,93,390,1,0,172.71004198182558,2.564102564102564,0,2.564102564102564,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_27700,225812,93,390,1,0,172.71004198182558,2.564102564102564,0,2.564102564102564,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_28115,225812,93,390,1,0,172.71004198182558,2.564102564102564,0,2.564102564102564,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_28158,225812,93,390,1,0,172.71004198182558,2.564102564102564,0,2.564102564102564,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_28169,225812,93,390,0,1,172.71004198182558,0,2.564102564102564,2.564102564102564,0,0.4428462614918605,0.4428462614918605
V_GLA2_72,novel_28125,225812,94,325,1,0,143.92503498485468,3.0769230769230766,0,3.0769230769230766,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_28298,225812,94,325,1,0,143.92503498485468,3.0769230769230766,0,3.0769230769230766,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_27694,225812,94,325,0,1,143.92503498485468,0,3.0769230769230766,3.0769230769230766,0,0.4428462614918605,0.4428462614918605
V_GLA2_72,novel_28341,225812,94,325,0,1,143.92503498485468,0,3.0769230769230766,3.0769230769230766,0,0.4428462614918605,0.4428462614918605
V_GLA2_72,novel_28305,225812,95,695,1,1,307.77815173684303,1.4388489208633095,1.4388489208633095,2.877697841726619,0.4428462614918605,0.4428462614918605,0.885692522983721
V_GLA2_72,novel_28379,225812,95,695,1,0,307.77815173684303,1.4388489208633095,0,1.4388489208633095,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_28449,225812,95,695,2,0,307.77815173684303,2.877697841726619,0,2.877697841726619,0.885692522983721,0,0.885692522983721
V_GLA2_72,novel_28719,225812,95,695,1,0,307.77815173684303,1.4388489208633095,0,1.4388489208633095,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_28279,225812,95,695,0,1,307.77815173684303,0,1.4388489208633095,1.4388489208633095,0,0.4428462614918605,0.4428462614918605
V_GLA2_72,novel_28512,225812,95,695,0,1,307.77815173684303,0,1.4388489208633095,1.4388489208633095,0,0.4428462614918605,0.4428462614918605
V_GLA2_72,novel_28830,225812,96,773,1,0,342.32016013320816,1.2936610608020698,0,1.2936610608020698,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_28901,225812,96,773,1,0,342.32016013320816,1.2936610608020698,0,1.2936610608020698,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_28931,225812,96,773,1,0,342.32016013320816,1.2936610608020698,0,1.2936610608020698,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_29020,225812,96,773,1,0,342.32016013320816,1.2936610608020698,0,1.2936610608020698,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_28715,225812,96,773,0,1,342.32016013320816,0,1.2936610608020698,1.2936610608020698,0,0.4428462614918605,0.4428462614918605
V_GLA2_72,novel_28945,225812,96,773,0,1,342.32016013320816,0,1.2936610608020698,1.2936610608020698,0,0.4428462614918605,0.4428462614918605
V_GLA2_72,novel_28845,225812,97,1305,1,0,577.914371246878,0.7662835249042146,0,0.7662835249042146,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_29191,225812,97,1305,1,0,577.914371246878,0.7662835249042146,0,0.7662835249042146,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_29362,225812,97,1305,1,0,577.914371246878,0.7662835249042146,0,0.7662835249042146,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_29388,225812,97,1305,1,0,577.914371246878,0.7662835249042146,0,0.7662835249042146,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_28599,225812,97,1305,0,1,577.914371246878,0,0.7662835249042146,0.7662835249042146,0,0.4428462614918605,0.4428462614918605
V_GLA2_72,novel_29438,225812,98,867,1,0,383.94770871344303,1.1534025374855825,0,1.1534025374855825,0.4428462614918605,0,0.4428462614918605
V_GLA2_72,novel_28745,225812,98,867,0,1,383.94770871344303,0,1.1534025374855825,1.1534025374855825,0,0.4428462614918605,0.4428462614918605
VA_GLA2_24,novel_0,628001,1,139,2,1,22.133722717002044,14.388489208633093,7.194244604316546,21.58273381294964,0.31847083046046104,0.15923541523023052,0.47770624569069153
VA_GLA2_24,novel_1,628001,1,139,1,0,22.133722717002044,7.194244604316546,0,7.194244604316546,0.15923541523023052,0,0.15923541523023052
VA_GLA2_24,novel_3,628001,1,139,1,0,22.133722717002044,7.194244604316546,0,7.194244604316546,0.15923541523023052,0,0.15923541523023052
VA_GLA2_24,novel_176,628001,1,139,1,0,22.133722717002044,7.194244604316546,0,7.194244604316546,0.15923541523023052,0,0.15923541523023052
VA_GLA2_24,novel_15,628001,1,139,0,1,22.133722717002044,0,7.194244604316546,7.194244604316546,0,0.15923541523023052,0.15923541523023052
VA_GLA2_24,novel_78,628001,1,139,0,1,22.133722717002044,0,7.194244604316546,7.194244604316546,0,0.15923541523023052,0.15923541523023052
VA_GLA2_24,novel_2793,628001,10,5547,0,1,883.2788482820887,0,0.1802776275464215,0.1802776275464215,0,0.15923541523023052,0.15923541523023052
VA_GLA2_24,novel_4579,628001,16,4139,1,0,659.0753836379241,0.2416042522348393,0,0.2416042522348393,0.15923541523023052,0,0.15923541523023052
VA_GLA2_24,novel_10639,628001,36,6166,0,1,981.8455703096014,0,0.1621796951021732,0.1621796951021732,0,0.15923541523023052,0.15923541523023052
VA_GLA2_24,novel_12175,628001,41,6265,0,1,997.6098764173943,0,0.1596169193934557,0.1596169193934557,0,0.15923541523023052,0.15923541523023052
VA_GLA2_24,novel_21052,628001,70,3005,1,0,478.50242276684276,0.3327787021630616,0,0.3327787021630616,0.15923541523023052,0,0.15923541523023052
VA_GLA2_24,novel_24383,628001,83,5037,0,1,802.0687865146712,0,0.19853087155052612,0.19853087155052612,0,0.15923541523023052,0.15923541523023052
VA_GLA2_24,novel_28111,628001,93,5813,0,4,925.6354687333301,0,0.6881128505074833,0.6881128505074833,0,0.6369416609209221,0.6369416609209221
VA_GLA2_24,novel_28116,628001,93,5813,0,1,925.6354687333301,0,0.17202821262687082,0.17202821262687082,0,0.15923541523023052,0.15923541523023052
VA_GLA2_24,novel_28119,628001,93,5813,0,1,925.6354687333301,0,0.17202821262687082,0.17202821262687082,0,0.15923541523023052,0.15923541523023052
VA_GLA2_24,novel_28133,628001,93,5813,0,1,925.6354687333301,0,0.17202821262687082,0.17202821262687082,0,0.15923541523023052,0.15923541523023052
VA_GLA2_24,novel_28136,628001,93,5813,0,1,925.6354687333301,0,0.17202821262687082,0.17202821262687082,0,0.15923541523023052,0.15923541523023052
VA_GLA2_24,novel_28139,628001,93,5813,0,1,925.6354687333301,0,0.17202821262687082,0.17202821262687082,0,0.15923541523023052,0.15923541523023052
VA_GLA2_24,novel_28297,628001,94,4014,1,0,639.1709567341453,0.24912805181863476,0,0.24912805181863476,0.15923541523023052,0,0.15923541523023052
VA_GLA2_24,novel_28276,628001,95,7214,0,1,1148.724285470883,0,0.1386193512614361,0.1386193512614361,0,0.15923541523023052,0.15923541523023052
VA_GLA2_48,novel_0,246011,1,90,4,0,36.5837299958132,44.44444444444444,0,44.44444444444444,1.6259435553694754,0,1.6259435553694754
VA_GLA2_48,novel_1,246011,1,90,1,0,36.5837299958132,11.11111111111111,0,11.11111111111111,0.40648588884236886,0,0.40648588884236886
VA_GLA2_48,novel_4,246011,1,90,5,0,36.5837299958132,55.55555555555556,0,55.55555555555556,2.0324294442118442,0,2.0324294442118442
VA_GLA2_48,novel_5,246011,1,90,1,0,36.5837299958132,11.11111111111111,0,11.11111111111111,0.40648588884236886,0,0.40648588884236886
VA_GLA2_48,novel_6,246011,1,90,1,1,36.5837299958132,11.11111111111111,11.11111111111111,22.22222222222222,0.40648588884236886,0.40648588884236886,0.8129717776847377
VA_GLA2_48,novel_8,246011,1,90,1,0,36.5837299958132,11.11111111111111,0,11.11111111111111,0.40648588884236886,0,0.40648588884236886
VA_GLA2_48,novel_9,246011,1,90,2,1,36.5837299958132,22.22222222222222,11.11111111111111,33.33333333333333,0.8129717776847377,0.40648588884236886,1.2194576665271066
VA_GLA2_48,novel_13,246011,1,90,1,0,36.5837299958132,11.11111111111111,0,11.11111111111111,0.40648588884236886,0,0.40648588884236886
VA_GLA2_48,novel_16,246011,1,90,2,0,36.5837299958132,22.22222222222222,0,22.22222222222222,0.8129717776847377,0,0.8129717776847377
VA_GLA2_48,novel_17,246011,1,90,2,1,36.5837299958132,22.22222222222222,11.11111111111111,33.33333333333333,0.8129717776847377,0.40648588884236886,1.2194576665271066
VA_GLA2_48,novel_19,246011,1,90,1,0,36.5837299958132,11.11111111111111,0,11.11111111111111,0.40648588884236886,0,0.40648588884236886
VA_GLA2_48,novel_216,246011,2,576,1,0,234.13587197320447,1.7361111111111112,0,1.7361111111111112,0.40648588884236886,0,0.40648588884236886
VA_GLA2_48,novel_150,246011,2,576,0,1,234.13587197320447,0,1.7361111111111112,1.7361111111111112,0,0.40648588884236886,0.40648588884236886
VA_GLA2_48,novel_171,246011,3,2834,0,1,1151.9810089792734,0,0.3528581510232886,0.3528581510232886,0,0.40648588884236886,0.40648588884236886
VA_GLA2_48,novel_11,246011,4,1505,1,0,611.7612627077651,0.6644518272425249,0,0.6644518272425249,0.40648588884236886,0,0.40648588884236886
VA_GLA2_48,novel_976,246011,4,1505,0,1,611.7612627077651,0,0.6644518272425249,0.6644518272425249,0,0.40648588884236886,0.40648588884236886
VA_GLA2_48,novel_4588,246011,16,1416,1,0,575.5840186007944,0.7062146892655368,0,0.7062146892655368,0.40648588884236886,0,0.40648588884236886
VA_GLA2_48,novel_5078,246011,18,5827,1,0,2368.5932742844834,0.1716148961729878,0,0.1716148961729878,0.40648588884236886,0,0.40648588884236886
